dataset,missing_rate,method,rmse,mae,n_points,imputed_csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.05,SVD-KNN-Hankel,52648508.71919169,43039850.13857285,9,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr5_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.05,Kalman,71714828.0313557,61574139.47440668,9,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr5_Kalman_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.05,ARIMA,48317740.67154922,37765296.75870237,9,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr5_ARIMA_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.05,HoltWinters,41642420.32015241,34368003.56631027,9,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr5_HoltWinters_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.05,Linear,48412220.005699426,41879737.23148147,9,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr5_Linear_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.05,KNN-Sklearn,44832446.64538209,36467668.74204138,9,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr5_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.05,Spline,41951033.77800472,35637169.23060776,9,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr5_Spline_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.05,Mean,44832446.64538209,36467668.74204138,9,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr5_Mean_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.05,LOCF,45060274.00043618,34569582.0,9,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr5_LOCF_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.05,SVD-KNN,47779639.447882675,36708731.4088504,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr5_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.05,SVD-KNN-Hankel,38613993.8091923,24787821.088999376,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr5_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.05,Kalman,52427518.851812735,37987933.273958,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr5_Kalman_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.05,ARIMA,38942162.19188005,24965089.59359026,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr5_ARIMA_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.05,HoltWinters,50028158.71821981,43288648.64856365,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr5_HoltWinters_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.05,Linear,33719177.48802792,23147936.083333343,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr5_Linear_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.05,KNN-Sklearn,37418906.48084197,25949454.0,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr5_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.05,Spline,45599477.25668853,35739852.16219245,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr5_Spline_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.05,Mean,37418906.48084197,25949454.0,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr5_Mean_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.05,LOCF,29325919.414033867,25357697.29166667,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\5\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr5_LOCF_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,SVD-KNN,87268460.1667032,76732337.419866,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_SVD-KNN_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,SVD-KNN-Hankel,47928797.45195572,44469511.89966741,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_SVD-KNN-Hankel_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,Kalman,456724838.87254846,270607339.4110564,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_Kalman_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,ARIMA,59568098.10794389,46932096.66108999,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_ARIMA_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,HoltWinters,74772653.22666329,59948797.19572809,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_HoltWinters_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,Linear,66997508.27956748,55671719.77083334,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_Linear_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,KNN-Sklearn,50528757.7003559,44895627.59537551,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_KNN-Sklearn_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,Spline,102475839.07216378,89845031.74262962,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_Spline_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,Mean,50528757.7003559,44895627.59537551,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_Mean_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,LOCF,66496078.931045435,50918165.47916666,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_LOCF_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.1,SVD-KNN,85385470.18555513,69255736.38147478,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr10_SVD-KNN_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.1,SVD-KNN-Hankel,72079921.80683844,66644732.06170952,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr10_SVD-KNN-Hankel_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.1,Kalman,628882565.6006825,399136464.1473531,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr10_Kalman_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.1,ARIMA,36558441.607044056,32508108.9280922,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr10_ARIMA_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.1,HoltWinters,42022591.904932946,33734036.94266542,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr10_HoltWinters_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.1,Linear,51223090.67188949,50912761.26388887,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr10_Linear_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.1,KNN-Sklearn,74394838.14844346,58041526.49748822,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr10_KNN-Sklearn_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.1,Spline,68277537.51043138,66880029.13493828,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr10_Spline_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.1,Mean,74394838.14844346,58041526.49748822,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr10_Mean_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.1,LOCF,30885194.1850037,28253854.388888877,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr10_LOCF_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,SVD-KNN,101429569.63669181,84947090.56466539,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_SVD-KNN_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,SVD-KNN-Hankel,109414299.56070067,84639984.55844219,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_SVD-KNN-Hankel_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,Kalman,2021994142.4160807,1548839208.0975952,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_Kalman_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,ARIMA,100401397.8538489,76273520.34656747,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_ARIMA_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,HoltWinters,128499063.82681343,100176307.44661593,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_HoltWinters_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,Linear,139452341.78351793,115431303.25,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_Linear_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,KNN-Sklearn,105175745.3505877,83015780.07136059,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_KNN-Sklearn_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,Spline,157124674.31860197,127789579.09533763,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_Spline_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,Mean,105175745.3505877,83015780.07136059,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_Mean_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.1,LOCF,99056697.27176988,72871060.16666667,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr10_LOCF_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.1,SVD-KNN,51136828.2135859,40995589.16641077,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr10_SVD-KNN_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.1,SVD-KNN-Hankel,28791305.86949834,27526829.105214756,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr10_SVD-KNN-Hankel_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.1,Kalman,602151208.7254401,398675303.97896385,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr10_Kalman_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.1,ARIMA,142069476.3653414,115356705.82290578,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr10_ARIMA_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.1,HoltWinters,61112892.72552644,52300558.50938638,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr10_HoltWinters_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.1,Linear,97257914.14640088,84916179.0,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr10_Linear_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.1,KNN-Sklearn,68738561.51382966,68186616.142825,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr10_KNN-Sklearn_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.1,Spline,158279731.46661675,135912197.3706536,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr10_Spline_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.1,Mean,68738561.51382966,68186616.142825,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr10_Mean_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.1,LOCF,160913856.98033926,134376843.33333334,3,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr10_LOCF_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.1,SVD-KNN,13133413.55176918,11284643.254236145,17,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr10_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.1,SVD-KNN-Hankel,13696003.95157603,9955667.69394822,17,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr10_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.1,Kalman,276056470.2494145,91416299.0773381,17,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr10_Kalman_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.1,ARIMA,18096309.417982586,15980293.001094067,17,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr10_ARIMA_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.1,HoltWinters,12338512.487941427,10593018.811875176,17,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr10_HoltWinters_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.1,Linear,20510123.675774116,15609277.639340267,17,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr10_Linear_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.1,KNN-Sklearn,13472153.192171711,10014593.519884193,17,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr10_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.1,Spline,24693414.16515523,17726398.805400223,17,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr10_Spline_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.1,Mean,13472153.192171711,10014593.519884193,17,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr10_Mean_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.1,LOCF,18007884.03504666,15573979.0,17,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr10_LOCF_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.1,SVD-KNN,47286615.4383433,39209037.86329514,10,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\10\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr10_SVD-KNN_imputed.csv
